Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),,Serial #:,6521
7/26/23,11:19:18,9321,7/26/2023 11:19:18,7/26/2023 7:28:54,60.11319175,,,
7/26/23,11:19:19,9315,7/26/2023 11:19:19,7/26/2023 7:28:55,59.82320587,,,
7/26/23,11:19:21,9318,7/26/2023 11:19:21,7/26/2023 7:28:57,59.96802353,,,
7/26/23,11:19:22,9320,7/26/2023 11:19:22,7/26/2023 7:28:58,60.06476334,,,
7/26/23,11:34:13,9375,7/26/2023 11:34:13,7/26/2023 7:43:49,62.78714459,,,
7/26/23,11:34:14,9362,7/26/2023 11:34:14,7/26/2023 7:43:50,62.13273989,,,
7/26/23,11:34:15,9351,7/26/2023 11:34:15,7/26/2023 7:43:51,61.58434303,,,
7/26/23,11:34:16,9340,7/26/2023 11:34:16,7/26/2023 7:43:52,61.04078643,,,
7/26/23,11:34:17,9362,7/26/2023 11:34:17,7/26/2023 7:43:53,62.13273989,,,
7/26/23,11:34:18,9354,7/26/2023 11:34:18,7/26/2023 7:43:54,61.73342397,,,
7/26/23,11:34:19,9355,7/26/2023 11:34:19,7/26/2023 7:43:55,61.78319778,,,
7/26/23,11:34:20,9362,7/26/2023 11:34:20,7/26/2023 7:43:56,62.13273989,,,
7/26/23,11:34:22,9362,7/26/2023 11:34:22,7/26/2023 7:43:58,62.13273989,,,
7/26/23,11:34:23,9360,7/26/2023 11:34:23,7/26/2023 7:43:59,62.03266941,,,
7/26/23,11:49:14,9886,7/26/2023 11:49:14,7/26/2023 7:58:50,94.7828309,,,
7/26/23,11:49:15,9890,7/26/2023 11:49:15,7/26/2023 7:58:51,95.08888299,,,
7/26/23,11:49:16,9889,7/26/2023 11:49:16,7/26/2023 7:58:52,95.01227744,,,
7/26/23,11:49:17,9884,7/26/2023 11:49:17,7/26/2023 7:58:53,94.63017446,,,
7/26/23,11:49:18,9892,7/26/2023 11:49:18,7/26/2023 7:58:54,95.24227942,,,
7/26/23,11:49:19,9904,7/26/2023 11:49:19,7/26/2023 7:58:55,96.16786861,,,
7/26/23,11:49:20,9909,7/26/2023 11:49:20,7/26/2023 7:58:56,96.55618058,,,
7/26/23,11:49:21,9909,7/26/2023 11:49:21,7/26/2023 7:58:57,96.55618058,,,
7/26/23,11:49:23,9902,7/26/2023 11:49:23,7/26/2023 7:58:59,96.01298143,,,
7/26/23,11:49:24,9867,7/26/2023 11:49:24,7/26/2023 7:59:00,93.34248168,,,
7/26/23,12:04:15,10133,7/26/2023 12:04:15,7/26/2023 8:13:51,115.6602158,,,
7/26/23,12:04:16,10126,7/26/2023 12:04:16,7/26/2023 8:13:52,115.0095425,,,
7/26/23,12:04:17,10121,7/26/2023 12:04:17,7/26/2023 8:13:53,114.5470182,,,
7/26/23,12:04:18,10127,7/26/2023 12:04:18,7/26/2023 8:13:54,115.1022713,,,
7/26/23,12:04:19,10130,7/26/2023 12:04:19,7/26/2023 8:13:55,115.3809063,,,
7/26/23,12:04:20,10132,7/26/2023 12:04:20,7/26/2023 8:13:56,115.5670376,,,
7/26/23,12:04:21,10122,7/26/2023 12:04:21,7/26/2023 8:13:57,114.639374,,,
7/26/23,12:04:22,10140,7/26/2023 12:04:22,7/26/2023 8:13:58,116.3145704,,,
7/26/23,12:04:24,10148,7/26/2023 12:04:24,7/26/2023 8:14:00,117.0669385,,,
7/26/23,12:04:25,10132,7/26/2023 12:04:25,7/26/2023 8:14:01,115.5670376,,,
7/26/23,12:19:16,10001,7/26/2023 12:19:16,7/26/2023 8:28:52,103.9876319,,,
7/26/23,12:19:17,10006,7/26/2023 12:19:17,7/26/2023 8:28:53,104.407519,,,
7/26/23,12:19:18,10025,7/26/2023 12:19:18,7/26/2023 8:28:54,106.0186106,,,
7/26/23,12:19:19,10039,7/26/2023 12:19:19,7/26/2023 8:28:55,107.2216172,,,
7/26/23,12:19:20,10066,7/26/2023 12:19:20,7/26/2023 8:28:56,109.580386,,,
7/26/23,12:19:21,10102,7/26/2023 12:19:21,7/26/2023 8:28:57,112.8063263,,,
7/26/23,12:19:22,10144,7/26/2023 12:19:22,7/26/2023 8:28:58,116.6901481,,,
7/26/23,12:19:23,10186,7/26/2023 12:19:23,7/26/2023 8:28:59,120.7076864,,,
7/26/23,12:19:25,10241,7/26/2023 12:19:25,7/26/2023 8:29:01,126.1786535,,,
7/26/23,12:19:26,10272,7/26/2023 12:19:26,7/26/2023 8:29:02,129.3708499,,,
7/26/23,12:34:17,10587,7/26/2023 12:34:17,7/26/2023 8:43:53,166.760022,,,
7/26/23,12:34:18,10663,7/26/2023 12:34:18,7/26/2023 8:43:54,177.2936879,,,
7/26/23,12:34:19,10721,7/26/2023 12:34:19,7/26/2023 8:43:55,185.7780025,,,
7/26/23,12:34:20,10751,7/26/2023 12:34:20,7/26/2023 8:43:56,190.324551,,,
7/26/23,12:34:21,10766,7/26/2023 12:34:21,7/26/2023 8:43:57,192.6393821,,,
7/26/23,12:34:22,10828,7/26/2023 12:34:22,7/26/2023 8:43:58,202.5098545,,,
7/26/23,12:34:23,10834,7/26/2023 12:34:23,7/26/2023 8:43:59,203.4914969,,,
7/26/23,12:34:24,10866,7/26/2023 12:34:24,7/26/2023 8:44:00,208.8078524,,,
7/26/23,12:34:26,10820,7/26/2023 12:34:26,7/26/2023 8:44:02,201.2083601,,,
7/26/23,12:34:27,10861,7/26/2023 12:34:27,7/26/2023 8:44:03,207.9681072,,,
7/26/23,12:49:18,9904,7/26/2023 12:49:18,7/26/2023 8:58:54,96.16786861,,,
7/26/23,12:49:19,9905,7/26/2023 12:49:19,7/26/2023 8:58:55,96.24540587,,,
7/26/23,12:49:20,9909,7/26/2023 12:49:20,7/26/2023 8:58:56,96.55618058,,,
7/26/23,12:49:21,9921,7/26/2023 12:49:21,7/26/2023 8:58:57,97.4945386,,,
7/26/23,12:49:22,9939,7/26/2023 12:49:22,7/26/2023 8:58:58,98.9192018,,,
7/26/23,12:49:23,9955,7/26/2023 12:49:23,7/26/2023 8:58:59,100.2030367,,,
7/26/23,12:49:24,9949,7/26/2023 12:49:24,7/26/2023 8:59:00,99.71965753,,,
7/26/23,12:49:25,9957,7/26/2023 12:49:25,7/26/2023 8:59:01,100.3646833,,,
7/26/23,12:49:27,9966,7/26/2023 12:49:27,7/26/2023 8:59:03,101.0953257,,,
7/26/23,12:49:28,9974,7/26/2023 12:49:28,7/26/2023 8:59:04,101.7492498,,,
7/26/23,13:04:19,10871,7/26/2023 13:04:19,7/26/2023 9:13:55,209.6509883,,,
7/26/23,13:04:20,10834,7/26/2023 13:04:20,7/26/2023 9:13:56,203.4914969,,,
7/26/23,13:04:21,10856,7/26/2023 13:04:21,7/26/2023 9:13:57,207.1317391,,,
7/26/23,13:04:22,10873,7/26/2023 13:04:22,7/26/2023 9:13:58,209.9891952,,,
7/26/23,13:04:23,10837,7/26/2023 13:04:23,7/26/2023 9:13:59,203.9841011,,,
7/26/23,13:04:24,10874,7/26/2023 13:04:24,7/26/2023 9:14:00,210.1585032,,,
7/26/23,13:04:25,10851,7/26/2023 13:04:25,7/26/2023 9:14:01,206.2987346,,,
7/26/23,13:04:26,10846,7/26/2023 13:04:26,7/26/2023 9:14:02,205.4690801,,,
7/26/23,13:04:28,10845,7/26/2023 13:04:28,7/26/2023 9:14:04,205.30355,,,
7/26/23,13:04:29,10831,7/26/2023 13:04:29,7/26/2023 9:14:05,203.0000823,,,
7/26/23,13:19:20,10465,7/26/2023 13:19:20,7/26/2023 9:28:56,151.1436162,,,
7/26/23,13:19:21,10455,7/26/2023 13:19:21,7/26/2023 9:28:57,149.9303772,,,
7/26/23,13:19:22,10462,7/26/2023 13:19:22,7/26/2023 9:28:58,150.7786173,,,
7/26/23,13:19:23,10448,7/26/2023 13:19:23,7/26/2023 9:28:59,149.0869092,,,
7/26/23,13:19:24,10448,7/26/2023 13:19:24,7/26/2023 9:29:00,149.0869092,,,
7/26/23,13:19:25,10445,7/26/2023 13:19:25,7/26/2023 9:29:01,148.726877,,,
7/26/23,13:19:26,10442,7/26/2023 13:19:26,7/26/2023 9:29:02,148.3677143,,,
7/26/23,13:19:27,10447,7/26/2023 13:19:27,7/26/2023 9:29:03,148.9668017,,,
7/26/23,13:19:29,10440,7/26/2023 13:19:29,7/26/2023 9:29:05,148.1287545,,,
7/26/23,13:19:30,10439,7/26/2023 13:19:30,7/26/2023 9:29:06,148.009419,,,
7/26/23,13:34:21,11344,7/26/2023 13:34:21,7/26/2023 9:43:57,306.9412038,,,
7/26/23,13:34:22,11391,7/26/2023 13:34:22,7/26/2023 9:43:58,318.7909725,,,
7/26/23,13:34:23,11318,7/26/2023 13:34:23,7/26/2023 9:43:59,300.576302,,,
7/26/23,13:34:24,11288,7/26/2023 13:34:24,7/26/2023 9:44:00,293.3960158,,,
7/26/23,13:34:25,11280,7/26/2023 13:34:25,7/26/2023 9:44:01,291.5104125,,,
7/26/23,13:34:26,11338,7/26/2023 13:34:26,7/26/2023 9:44:02,305.4605202,,,
7/26/23,13:34:27,11339,7/26/2023 13:34:27,7/26/2023 9:44:03,305.7068038,,,
7/26/23,13:34:28,11364,7/26/2023 13:34:28,7/26/2023 9:44:04,311.9288485,,,
7/26/23,13:34:30,11333,7/26/2023 13:34:30,7/26/2023 9:44:06,304.232075,,,
7/26/23,13:34:31,11314,7/26/2023 13:34:31,7/26/2023 9:44:07,299.6088703,,,
7/26/23,13:49:22,10983,7/26/2023 13:49:22,7/26/2023 9:58:58,229.4557124,,,
7/26/23,13:49:23,10992,7/26/2023 13:49:23,7/26/2023 9:58:59,231.1261216,,,
7/26/23,13:49:24,10990,7/26/2023 13:49:24,7/26/2023 9:59:00,230.7538718,,,
7/26/23,13:49:25,10999,7/26/2023 13:49:25,7/26/2023 9:59:01,232.4337314,,,
7/26/23,13:49:26,10999,7/26/2023 13:49:26,7/26/2023 9:59:02,232.4337314,,,
7/26/23,13:49:27,10986,7/26/2023 13:49:27,7/26/2023 9:59:03,230.0111698,,,
7/26/23,13:49:28,10988,7/26/2023 13:49:28,7/26/2023 9:59:04,230.3822215,,,
7/26/23,13:49:29,10992,7/26/2023 13:49:29,7/26/2023 9:59:05,231.1261216,,,
7/26/23,13:49:31,11008,7/26/2023 13:49:31,7/26/2023 9:59:07,234.1258201,,,
7/26/23,13:49:32,11007,7/26/2023 13:49:32,7/26/2023 9:59:08,233.9372036,,,
7/26/23,14:04:23,10707,7/26/2023 14:04:23,7/26/2023 10:13:59,183.6936078,,,
7/26/23,14:04:24,10709,7/26/2023 14:04:24,7/26/2023 10:14:00,183.9899405,,,
7/26/23,14:04:25,10699,7/26/2023 14:04:25,7/26/2023 10:14:01,182.5130421,,,
7/26/23,14:04:26,10699,7/26/2023 14:04:26,7/26/2023 10:14:02,182.5130421,,,
7/26/23,14:04:27,10700,7/26/2023 14:04:27,7/26/2023 10:14:03,182.6601969,,,
7/26/23,14:04:28,10698,7/26/2023 14:04:28,7/26/2023 10:14:04,182.3660059,,,
7/26/23,14:04:29,10698,7/26/2023 14:04:29,7/26/2023 10:14:05,182.3660059,,,
7/26/23,14:04:30,10702,7/26/2023 14:04:30,7/26/2023 10:14:06,182.9548625,,,
7/26/23,14:04:32,10700,7/26/2023 14:04:32,7/26/2023 10:14:08,182.6601969,,,
7/26/23,14:04:33,10692,7/26/2023 14:04:33,7/26/2023 10:14:09,181.4862727,,,
7/26/23,14:19:24,11447,7/26/2023 14:19:24,7/26/2023 10:29:00,333.5085672,,,
7/26/23,14:19:25,11476,7/26/2023 14:19:25,7/26/2023 10:29:01,341.3952719,,,
7/26/23,14:19:26,11478,7/26/2023 14:19:26,7/26/2023 10:29:02,341.9460073,,,
7/26/23,14:19:27,11517,7/26/2023 14:19:27,7/26/2023 10:29:03,352.8647043,,,
7/26/23,14:19:28,11495,7/26/2023 14:19:28,7/26/2023 10:29:04,346.6632743,,,
7/26/23,14:19:29,11531,7/26/2023 14:19:29,7/26/2023 10:29:05,356.8687048,,,
7/26/23,14:19:30,11510,7/26/2023 14:19:30,7/26/2023 10:29:06,350.8795822,,,
7/26/23,14:19:31,11537,7/26/2023 14:19:31,7/26/2023 10:29:07,358.5985835,,,
7/26/23,14:19:33,11537,7/26/2023 14:19:33,7/26/2023 10:29:09,358.5985835,,,
7/26/23,14:19:34,11518,7/26/2023 14:19:34,7/26/2023 10:29:10,353.1492085,,,
7/26/23,14:34:25,11417,7/26/2023 14:34:25,7/26/2023 10:44:01,325.541582,,,
7/26/23,14:34:26,11373,7/26/2023 14:34:26,7/26/2023 10:44:02,314.1996519,,,
7/26/23,14:34:27,11286,7/26/2023 14:34:27,7/26/2023 10:44:03,292.9234746,,,
7/26/23,14:34:28,11324,7/26/2023 14:34:28,7/26/2023 10:44:04,302.0333099,,,
7/26/23,14:34:29,11508,7/26/2023 14:34:29,7/26/2023 10:44:05,350.3144584,,,
7/26/23,14:34:30,11557,7/26/2023 14:34:30,7/26/2023 10:44:06,364.4256354,,,
7/26/23,14:34:31,11473,7/26/2023 14:34:31,7/26/2023 10:44:07,340.5708315,,,
7/26/23,14:34:32,11275,7/26/2023 14:34:32,7/26/2023 10:44:08,290.3380693,,,
7/26/23,14:34:34,11190,7/26/2023 14:34:34,7/26/2023 10:44:10,271.1143448,,,
7/26/23,14:34:35,11249,7/26/2023 14:34:35,7/26/2023 10:44:11,284.3174592,,,
7/26/23,14:49:26,11883,7/26/2023 14:49:26,7/26/2023 10:59:02,473.9304631,,,
7/26/23,14:49:27,11876,7/26/2023 14:49:27,7/26/2023 10:59:03,471.2642576,,,
7/26/23,14:49:28,11917,7/26/2023 14:49:28,7/26/2023 10:59:04,487.0967367,,,
7/26/23,14:49:29,11813,7/26/2023 14:49:29,7/26/2023 10:59:05,447.9333518,,,
7/26/23,14:49:30,11808,7/26/2023 14:49:30,7/26/2023 10:59:06,446.1319354,,,
7/26/23,14:49:31,11860,7/26/2023 14:49:31,7/26/2023 10:59:07,465.2262618,,,
7/26/23,14:49:32,11894,7/26/2023 14:49:32,7/26/2023 10:59:08,478.1507238,,,
7/26/23,14:49:33,11878,7/26/2023 14:49:33,7/26/2023 10:59:09,472.0244963,,,
7/26/23,14:49:35,11902,7/26/2023 14:49:35,7/26/2023 10:59:11,481.2435896,,,
7/26/23,14:49:36,11809,7/26/2023 14:49:36,7/26/2023 10:59:12,446.4916382,,,
7/26/23,15:04:27,11497,7/26/2023 15:04:27,7/26/2023 11:14:03,347.222508,,,
7/26/23,15:04:28,11467,7/26/2023 15:04:28,7/26/2023 11:14:04,338.9279187,,,
7/26/23,15:04:29,11468,7/26/2023 15:04:29,7/26/2023 11:14:05,339.201186,,,
7/26/23,15:04:30,11472,7/26/2023 15:04:30,7/26/2023 11:14:06,340.2964607,,,
7/26/23,15:04:31,11496,7/26/2023 15:04:31,7/26/2023 11:14:07,346.9427784,,,
7/26/23,15:04:32,11482,7/26/2023 15:04:32,7/26/2023 11:14:08,343.0501449,,,
7/26/23,15:04:33,11467,7/26/2023 15:04:33,7/26/2023 11:14:09,338.9279187,,,
7/26/23,15:04:34,11493,7/26/2023 15:04:34,7/26/2023 11:14:10,346.1049413,,,
7/26/23,15:04:36,11496,7/26/2023 15:04:36,7/26/2023 11:14:12,346.9427784,,,
7/26/23,15:04:37,11448,7/26/2023 15:04:37,7/26/2023 11:14:13,333.7774651,,,
7/26/23,15:19:28,9812,7/26/2023 15:19:28,7/26/2023 11:29:04,89.29525477,,,
7/26/23,15:19:29,9816,7/26/2023 15:19:29,7/26/2023 11:29:05,89.58358756,,,
7/26/23,15:19:30,9814,7/26/2023 15:19:30,7/26/2023 11:29:06,89.43930497,,,
7/26/23,15:19:31,9814,7/26/2023 15:19:31,7/26/2023 11:29:07,89.43930497,,,
7/26/23,15:19:32,9817,7/26/2023 15:19:32,7/26/2023 11:29:08,89.65581612,,,
7/26/23,15:19:33,9815,7/26/2023 15:19:33,7/26/2023 11:29:09,89.5114172,,,
7/26/23,15:19:34,9814,7/26/2023 15:19:34,7/26/2023 11:29:10,89.43930497,,,
7/26/23,15:19:35,9818,7/26/2023 15:19:35,7/26/2023 11:29:11,89.72810291,,,
7/26/23,15:19:37,9820,7/26/2023 15:19:37,7/26/2023 11:29:13,89.87285138,,,
7/26/23,15:19:38,9825,7/26/2023 15:19:38,7/26/2023 11:29:14,90.23574498,,,
7/26/23,15:34:29,10295,7/26/2023 15:34:29,7/26/2023 11:44:05,131.7913278,,,
7/26/23,15:34:30,10287,7/26/2023 15:34:30,7/26/2023 11:44:06,130.9443287,,,
7/26/23,15:34:31,10289,7/26/2023 15:34:31,7/26/2023 11:44:07,131.1555668,,,
7/26/23,15:34:32,10283,7/26/2023 15:34:32,7/26/2023 11:44:08,130.5228727,,,
7/26/23,15:34:33,10288,7/26/2023 15:34:33,7/26/2023 11:44:09,131.0499052,,,
7/26/23,15:34:34,10288,7/26/2023 15:34:34,7/26/2023 11:44:10,131.0499052,,,
7/26/23,15:34:35,10287,7/26/2023 15:34:35,7/26/2023 11:44:11,130.9443287,,,
7/26/23,15:34:36,10288,7/26/2023 15:34:36,7/26/2023 11:44:12,131.0499052,,,
7/26/23,15:34:38,10287,7/26/2023 15:34:38,7/26/2023 11:44:14,130.9443287,,,
7/26/23,15:34:39,10290,7/26/2023 15:34:39,7/26/2023 11:44:15,131.2613136,,,
7/26/23,15:49:30,10282,7/26/2023 15:49:30,7/26/2023 11:59:06,130.4177208,,,
7/26/23,15:49:31,10278,7/26/2023 15:49:31,7/26/2023 11:59:07,129.9979597,,,
7/26/23,15:49:32,10263,7/26/2023 15:49:32,7/26/2023 11:59:08,128.4358528,,,
7/26/23,15:49:33,10257,7/26/2023 15:49:33,7/26/2023 11:59:09,127.8162785,,,
7/26/23,15:49:34,10251,7/26/2023 15:49:34,7/26/2023 11:59:10,127.1996931,,,
7/26/23,15:49:35,10243,7/26/2023 15:49:35,7/26/2023 11:59:11,126.3822036,,,
7/26/23,15:49:36,10237,7/26/2023 15:49:36,7/26/2023 11:59:12,125.7725362,,,
7/26/23,15:49:37,10226,7/26/2023 15:49:37,7/26/2023 11:59:13,124.6624409,,,
7/26/23,15:49:39,10214,7/26/2023 15:49:39,7/26/2023 11:59:15,123.4625993,,,
7/26/23,15:49:40,10206,7/26/2023 15:49:40,7/26/2023 11:59:16,122.6691274,,,
7/26/23,16:04:31,9982,7/26/2023 16:04:31,7/26/2023 12:14:07,102.4074037,,,
7/26/23,16:04:32,9975,7/26/2023 16:04:32,7/26/2023 12:14:08,101.8312872,,,
7/26/23,16:04:33,9962,7/26/2023 16:04:33,7/26/2023 12:14:09,100.7699414,,,
7/26/23,16:04:34,9966,7/26/2023 16:04:34,7/26/2023 12:14:10,101.0953257,,,
7/26/23,16:04:35,9957,7/26/2023 16:04:35,7/26/2023 12:14:11,100.3646833,,,
7/26/23,16:04:36,9957,7/26/2023 16:04:36,7/26/2023 12:14:12,100.3646833,,,
7/26/23,16:04:37,9951,7/26/2023 16:04:37,7/26/2023 12:14:13,99.88052428,,,
7/26/23,16:04:38,9943,7/26/2023 16:04:38,7/26/2023 12:14:14,99.23861015,,,
7/26/23,16:04:40,9938,7/26/2023 16:04:40,7/26/2023 12:14:16,98.83951048,,,
7/26/23,16:04:41,9935,7/26/2023 16:04:41,7/26/2023 12:14:17,98.6008215,,,
7/26/23,16:19:32,10138,7/26/2023 16:19:32,7/26/2023 12:29:08,116.1272351,,,
7/26/23,16:19:33,10145,7/26/2023 16:19:33,7/26/2023 12:29:09,116.7842318,,,
7/26/23,16:19:34,10147,7/26/2023 16:19:34,7/26/2023 12:29:10,116.972627,,,
7/26/23,16:19:35,10151,7/26/2023 16:19:35,7/26/2023 12:29:11,117.3503295,,,
7/26/23,16:19:36,10161,7/26/2023 16:19:36,7/26/2023 12:29:12,118.2999302,,,
7/26/23,16:19:37,10165,7/26/2023 16:19:37,7/26/2023 12:29:13,118.6819186,,,
7/26/23,16:19:38,10177,7/26/2023 16:19:38,7/26/2023 12:29:14,119.8353003,,,
7/26/23,16:19:39,10178,7/26/2023 16:19:39,7/26/2023 12:29:15,119.9319199,,,
7/26/23,16:19:41,10184,7/26/2023 16:19:41,7/26/2023 12:29:17,120.5132756,,,
7/26/23,16:19:42,10187,7/26/2023 16:19:42,7/26/2023 12:29:18,120.8050094,,,
7/26/23,16:34:33,10138,7/26/2023 16:34:33,7/26/2023 12:44:09,116.1272351,,,
7/26/23,16:34:34,10143,7/26/2023 16:34:34,7/26/2023 12:44:10,116.5961401,,,
7/26/23,16:34:35,10141,7/26/2023 16:34:35,7/26/2023 12:44:11,116.4083513,,,
7/26/23,16:34:36,10149,7/26/2023 16:34:36,7/26/2023 12:44:12,117.1613261,,,
7/26/23,16:34:37,10148,7/26/2023 16:34:37,7/26/2023 12:44:13,117.0669385,,,
7/26/23,16:34:38,10147,7/26/2023 16:34:38,7/26/2023 12:44:14,116.972627,,,
7/26/23,16:34:39,10145,7/26/2023 16:34:39,7/26/2023 12:44:15,116.7842318,,,
7/26/23,16:34:40,10149,7/26/2023 16:34:40,7/26/2023 12:44:16,117.1613261,,,
7/26/23,16:34:42,10148,7/26/2023 16:34:42,7/26/2023 12:44:18,117.0669385,,,
7/26/23,16:34:43,10152,7/26/2023 16:34:43,7/26/2023 12:44:19,117.4449456,,,
7/26/23,16:49:34,11214,7/26/2023 16:49:34,7/26/2023 12:59:10,276.4094692,,,
7/26/23,16:49:35,11207,7/26/2023 16:49:35,7/26/2023 12:59:11,274.8544637,,,
7/26/23,16:49:36,11248,7/26/2023 16:49:36,7/26/2023 12:59:12,284.0884073,,,
7/26/23,16:49:37,11214,7/26/2023 16:49:37,7/26/2023 12:59:13,276.4094692,,,
7/26/23,16:49:38,11229,7/26/2023 16:49:38,7/26/2023 12:59:14,279.771312,,,
7/26/23,16:49:39,11238,7/26/2023 16:49:39,7/26/2023 12:59:15,281.8080124,,,
7/26/23,16:49:40,11217,7/26/2023 16:49:40,7/26/2023 12:59:16,277.0785903,,,
7/26/23,16:49:41,11246,7/26/2023 16:49:41,7/26/2023 12:59:17,283.6308568,,,
7/26/23,16:49:43,11236,7/26/2023 16:49:43,7/26/2023 12:59:19,281.3541348,,,
7/26/23,16:49:44,11238,7/26/2023 16:49:44,7/26/2023 12:59:20,281.8080124,,,
7/26/23,17:04:35,9765,7/26/2023 17:04:35,7/26/2023 13:14:11,85.9760638,,,
7/26/23,17:04:36,9757,7/26/2023 17:04:36,7/26/2023 13:14:12,85.42351114,,,
7/26/23,17:04:37,9752,7/26/2023 17:04:37,7/26/2023 13:14:13,85.0799705,,,
7/26/23,17:04:38,9747,7/26/2023 17:04:38,7/26/2023 13:14:14,84.73781145,,,
7/26/23,17:04:39,9740,7/26/2023 17:04:39,7/26/2023 13:14:15,84.26109927,,,
7/26/23,17:04:40,9740,7/26/2023 17:04:40,7/26/2023 13:14:16,84.26109927,,,
7/26/23,17:04:41,9726,7/26/2023 17:04:41,7/26/2023 13:14:17,83.31570539,,,
7/26/23,17:04:42,9719,7/26/2023 17:04:42,7/26/2023 13:14:18,82.8469936,,,
7/26/23,17:04:44,9717,7/26/2023 17:04:44,7/26/2023 13:14:20,82.71356091,,,
7/26/23,17:04:45,9702,7/26/2023 17:04:45,7/26/2023 13:14:21,81.71964204,,,
7/26/23,17:19:36,10287,7/26/2023 17:19:36,7/26/2023 13:29:12,130.9443287,,,
7/26/23,17:19:37,10272,7/26/2023 17:19:37,7/26/2023 13:29:13,129.3708499,,,
7/26/23,17:19:38,10274,7/26/2023 17:19:38,7/26/2023 13:29:14,129.5795496,,,
7/26/23,17:19:39,10263,7/26/2023 17:19:39,7/26/2023 13:29:15,128.4358528,,,
7/26/23,17:19:40,10259,7/26/2023 17:19:40,7/26/2023 13:29:16,128.0224705,,,
7/26/23,17:19:41,10264,7/26/2023 17:19:41,7/26/2023 13:29:17,128.5394067,,,
7/26/23,17:19:42,10263,7/26/2023 17:19:42,7/26/2023 13:29:18,128.4358528,,,
7/26/23,17:19:43,10259,7/26/2023 17:19:43,7/26/2023 13:29:19,128.0224705,,,
7/26/23,17:19:45,10252,7/26/2023 17:19:45,7/26/2023 13:29:21,127.3022504,,,
7/26/23,17:19:46,10247,7/26/2023 17:19:46,7/26/2023 13:29:22,126.7902895,,,
7/26/23,17:34:37,9687,7/26/2023 17:34:37,7/26/2023 13:44:13,80.73766648,,,
7/26/23,17:34:38,9683,7/26/2023 17:34:38,7/26/2023 13:44:14,80.47780508,,,
7/26/23,17:34:39,9688,7/26/2023 17:34:39,7/26/2023 13:44:15,80.80276284,,,
7/26/23,17:34:40,9690,7/26/2023 17:34:40,7/26/2023 13:44:16,80.93311304,,,
7/26/23,17:34:41,9697,7/26/2023 17:34:41,7/26/2023 13:44:17,81.39099694,,,
7/26/23,17:34:42,9694,7/26/2023 17:34:42,7/26/2023 13:44:18,81.19444463,,,
7/26/23,17:34:43,9692,7/26/2023 17:34:43,7/26/2023 13:44:19,81.06367353,,,
7/26/23,17:34:44,9693,7/26/2023 17:34:44,7/26/2023 13:44:20,81.12903273,,,
7/26/23,17:34:46,9697,7/26/2023 17:34:46,7/26/2023 13:44:22,81.39099694,,,
7/26/23,17:34:47,9702,7/26/2023 17:34:47,7/26/2023 13:44:23,81.71964204,,,
7/26/23,17:49:38,9841,7/26/2023 17:49:38,7/26/2023 13:59:14,91.4068806,,,
7/26/23,17:49:39,9843,7/26/2023 17:49:39,7/26/2023 13:59:15,91.55433726,,,
7/26/23,17:49:40,9844,7/26/2023 17:49:40,7/26/2023 13:59:16,91.62815477,,,
7/26/23,17:49:41,9848,7/26/2023 17:49:41,7/26/2023 13:59:17,91.92402046,,,
7/26/23,17:49:42,9843,7/26/2023 17:49:42,7/26/2023 13:59:18,91.55433726,,,
7/26/23,17:49:43,9842,7/26/2023 17:49:43,7/26/2023 13:59:19,91.48057922,,,
7/26/23,17:49:44,9834,7/26/2023 17:49:44,7/26/2023 13:59:20,90.89265003,,,
7/26/23,17:49:45,9833,7/26/2023 17:49:45,7/26/2023 13:59:21,90.81942505,,,
7/26/23,17:49:47,9827,7/26/2023 17:49:47,7/26/2023 13:59:23,90.38131238,,,
7/26/23,17:49:48,9831,7/26/2023 17:49:48,7/26/2023 13:59:24,90.67315204,,,
7/26/23,18:04:39,9199,7/26/2023 18:04:39,7/26/2023 14:14:15,54.48383294,,,
7/26/23,18:04:40,9201,7/26/2023 18:04:40,7/26/2023 14:14:16,54.57172572,,,
7/26/23,18:04:41,9206,7/26/2023 18:04:41,7/26/2023 14:14:17,54.79207847,,,
7/26/23,18:04:42,9209,7/26/2023 18:04:42,7/26/2023 14:14:18,54.92471697,,,
7/26/23,18:04:43,9209,7/26/2023 18:04:43,7/26/2023 14:14:19,54.92471697,,,
7/26/23,18:04:44,9217,7/26/2023 18:04:44,7/26/2023 14:14:20,55.27999151,,,
7/26/23,18:04:45,9215,7/26/2023 18:04:45,7/26/2023 14:14:21,55.19095801,,,
7/26/23,18:04:46,9217,7/26/2023 18:04:46,7/26/2023 14:14:22,55.27999151,,,
7/26/23,18:04:48,9222,7/26/2023 18:04:48,7/26/2023 14:14:24,55.50320414,,,
7/26/23,18:04:49,9219,7/26/2023 18:04:49,7/26/2023 14:14:25,55.36916864,,,
7/26/23,18:19:40,10429,7/26/2023 18:19:40,7/26/2023 14:29:16,146.8213384,,,
7/26/23,18:19:41,10436,7/26/2023 18:19:41,7/26/2023 14:29:17,147.6519889,,,
7/26/23,18:19:42,10434,7/26/2023 18:19:42,7/26/2023 14:29:18,147.4141818,,,
7/26/23,18:19:43,10431,7/26/2023 18:19:43,7/26/2023 14:29:19,147.0581891,,,
7/26/23,18:19:44,10430,7/26/2023 18:19:44,7/26/2023 14:29:20,146.939716,,,
